1061020208000475180004751            PLASTIC-ZIP                                                                                                                                                                                             EA000000000100000000000045.420200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000481880004818            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000481980004819            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000482080004820            DVD/CD                                                                                                                                                                                                  EA000000000100000000000002.020200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000482180004821            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000482280004822            DVD/CD                                                                                                                                                                                                  EA000000000100000000000002.020200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000482380004823            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000482480004824            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000482580004825            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000482680004826            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000482780004827            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000482880004828            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000482980004829            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000483080004830            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000483180004831            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000483280004832            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000483380004833            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000483480004834            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000483580004835            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000483680004836            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000483780004837            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000483880004838            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000483980004839            DVD/CD                                                                                                                                                                                                  EA000000000100000000000002.020200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000484080004840            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000484180004841            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000484280004842            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000484380004843            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000484480004844            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000484580004845            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000484680004846            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000484780004847            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000484880004848            DVD/CD                                                                                                                                                                                                  EA000000000100000000000002.020200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000484980004849            DVD/CD                                                                                                                                                                                                  EA000000000100000000000002.020200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000485080004850            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000485180004851            DVD/CD                                                                                                                                                                                                  EA000000000100000000000002.020200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000485280004852            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000485380004853            DVD/CD                                                                                                                                                                                                  EA000000000100000000000002.020200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000485480004854            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000485580004855            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000485680004856            Party supplies                                                                                                                                                                                          EA000000000100000000000000.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000485780004857            DVD/CD                                                                                                                                                                                                  EA000000000100000000000000.320200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000485880004858            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000485980004859            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000486080004860            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000486180004861            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000486280004862            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000486380004863            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000486480004864            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000486580004865            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000486680004866            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000486780004867            DVD/CD                                                                                                                                                                                                  EA000000000100000000000002.020200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000486880004868            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000486980004869            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000487080004870            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000487180004871            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000487280004872            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000487380004873            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000487480004874            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000487580004875            Craft accessories                                                                                                                                                                                       EA000000000100000000000000.120200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000487680004876            Food/Grocery                                                                                                                                                                                            EA000000000100000000000000.820200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000487780004877            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000487880004878            DVD/CD                                                                                                                                                                                                  EA000000000100000000000002.020200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000487980004879            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000488080004880            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000488180004881            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000488280004882            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000488380004883            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000488480004884            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000488580004885            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000488680004886            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000488780004887            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000488880004888            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000488980004889            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000489080004890            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000489180004891            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000489280004892            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000489380004893            DVD/CD                                                                                                                                                                                                  EA000000000100000000000002.120200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000489480004894            Beauty Supplies                                                                                                                                                                                         EA000000000100000000000000.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000489580004895            Letter/Card/Document                                                                                                                                                                                    EA000000000100000000000000.120200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000489680004896            Beauty Supplies                                                                                                                                                                                         EA000000000100000000000007.120200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000489780004897            Beauty Supplies                                                                                                                                                                                         EA000000000100000000000000.120200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000489880004898            Kitchen/Dining                                                                                                                                                                                          EA000000000100000000000007.820200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000489980004899            Bag/Case                                                                                                                                                                                                EA000000000100000000000002.820200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000490080004900            Bag/Case                                                                                                                                                                                                EA000000000100000000000002.820200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000490180004901            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000490280004902            DVD/CD                                                                                                                                                                                                  EA000000000100000000000002.020200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000490380004903            DVD/CD                                                                                                                                                                                                  EA000000000100000000000002.020200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000490480004904            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000490580004905            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000490680004906            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000490780004907            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000490880004908            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000490980004909            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000491080004910            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000491180004911            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000491280004912            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000491380004913            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000491480004914            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000491580004915            DVD/CD                                                                                                                                                                                                  EA000000000100000000000002.120200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000491680004916            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000491780004917            DVD/CD                                                                                                                                                                                                  EA000000000100000000000002.020200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000491880004918            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000491980004919            DVD/CD                                                                                                                                                                                                  EA000000000100000000000002.020200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000492080004920            DVD/CD                                                                                                                                                                                                  EA000000000100000000000002.020200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000492180004921            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000492280004922            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000492380004923            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000492480004924            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000492580004925            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000492680004926            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000492780004927            DVD/CD                                                                                                                                                                                                  EA000000000100000000000003.920200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
1061020208000492880004928            DVD/CD                                                                                                                                                                                                  EA000000000100000000000002.020200915KRSELBA04                                              20200822BA04ACI                                                                                                 BI202009150214*
